restaurant,cuisine,stars,long,lat,lower_price,higher_price
Silberdistel,Classic Cuisine,1,10.25682827067511,47.4899861,103.95,312.9
I Tigli in Theoria,Modern Cuisine,1,9.082451,45.8133295,99.75,157.5
I Caffi,Classic Cuisine,1,8.4707798,44.6754123,52.5,99.75
Nove,Modern Cuisine,1,8.1730265,44.0080109,73.5,123.9
Kitchen,Contemporary,1,9.0677548,45.822828,59.85,94.5
Materia,Creative,1,9.0723379,45.8384107,19.95,141.75
Sartory,Classic Cuisine,1,10.8991359,48.3653387,166.95,198.45
Ma.Ri.Na.,Seafood,1,8.8885789,45.6342851,84.0,189.0
Il Cantinone e Sport Hotel Alpina,Modern Cuisine,1,9.3584136,46.4362982,61.95,145.95
Guarda Val,Regional Cuisine,1,9.5506073,46.7270567,95.46,205.35
Sarri,Seafood,1,8.0049593,43.8703401,77.7,94.5
La Riva,Modern French,1,9.552501,46.7288732,51.06,249.75
Acquerello,Creative,1,8.8727714,45.6689478,78.75,189.0
Da Candida,French,1,8.9699077,45.9650398,73.5,115.5
Galleria Arté al Lago,Modern Cuisine,1,8.9704571,46.0049767,120.99,149.85
META,Mediterranean Cuisine,1,8.946201851446641,45.9925879,97.68,135.42
Genuss-Atelier,Modern Cuisine,1,13.776066,51.0675971,51.45,98.7
I Due Sud,Mediterranean Cuisine,1,8.945925847892457,45.99500445,88.8,219.78
Principe Leopoldo,Mediterranean Cuisine,1,8.9371623,45.9924589,75.48,159.84
Cannavacciuolo Cafè & Bistrot,Modern Cuisine,1,8.6179598,45.4458646,79.8,147.0
Elements,Modern Cuisine,1,13.76111648398665,51.0808361,54.6,89.25
Tantris,Creative,1,8.6143024,45.469348,73.5,99.75
Locanda Orico,Mediterranean Cuisine,1,9.0213065,46.1912078,55.5,149.85
Il Ristorante di Guido da Costigliole,Piedmontese,1,8.2307306,44.7077401,94.5,162.75
Cheval Blanc,Classic Cuisine,1,11.6841416,49.4480889,89.25,144.9
Verve by Sven,Modern Cuisine,1,9.5018011,47.0009189,72.15,155.4
Paolo e Barbara,Modern Cuisine,1,7.7789994,43.8172943,66.15,102.9
Atelier Sanssouci,Classic Cuisine,1,13.67502557539683,51.10868635,93.45,145.95
Locanda Sant'Uffizio Enrico Bartolini,Modern Cuisine,1,8.2710131,45.0256209,84.0,147.0
Il Cascinalenuovo,Modern Cuisine,1,8.177452,44.8293671,42.0,84.0
La Ciau del Tornavento,Modern Cuisine,1,8.0868452,44.6891509,71.4,120.75
Torkel,Modern Cuisine,1,9.523288043354615,47.12455155,91.02,153.18
Locanda del Pilone,Creative,1,8.0357786,44.7007236,81.9,147.0
Borgo Sant'Anna,Contemporary,1,7.9985285,44.5742223,47.25,73.5
Schlüssel - Nidbergstube,Classic Cuisine,1,9.4174229,47.0452717,83.25,210.9
Larossa,Creative,1,8.0343611,44.6965268,68.25,157.5
Fre,Creative,1,7.969637,44.582438,94.5,157.5
Il Centro,Piedmontese,1,8.0624883,44.7905225,52.5,94.5
Locanda Barbarossa,Mediterranean Cuisine,1,8.792251575126883,46.1519467,114.33,233.1
Guido,Piedmontese,1,7.9859413,44.6384624,84.0,126.0
La Brezza,Mediterranean Cuisine,1,8.7722451,46.1512666,149.85,199.8
Massimo Camia,Modern Cuisine,1,7.9325818,44.6384797,66.15,94.5
Ca' Vittoria,Piedmontese,1,8.0753546,44.886952,73.5,120.75
Osteria Arborina,Modern Cuisine,1,7.9325818,44.6384797,73.5,115.5
La Tavola,Modern Cuisine,1,8.6127603,45.9065836,99.75,136.5
21.9,Creative,1,7.9796685,44.7350191,73.5,157.5
Damiano Nigro,Contemporary,1,7.9325818,44.6384797,55.65,96.6
All'Enoteca,Modern Cuisine,1,7.9947282,44.7971112,94.5,136.5
SoulFood,Creative,1,11.6297199,49.6931096,60.9,82.95
VILLINO,Modern Cuisine,1,9.673006199322437,47.5674587,111.3,165.9
Schattbuch,Creative,1,9.756293316736556,47.69531835,66.15,120.75
Al Sorriso,Classic Cuisine,1,8.4114949,45.7408178,84.0,157.5
Da Francesco,Creative,1,7.8580149,44.6522191,63.0,94.5
Truube,Country cooking,1,9.4605389,47.3662207,91.02,160.95
Gasthaus Zum Gupf,Classic French,1,9.4914439,47.4293438,77.7,182.04
Locanda di Orta,Modern Cuisine,1,8.4057636,45.7991326,115.5,178.5
Elsa,Mediterranean Cuisine,1,7.4409114,43.7507475,81.9,165.9
Le Blue Bay,Creative,1,2.2958946,48.8753796,115.5,189.0
La Table d'Antonio Salvatore au Rampoldi,Italian,1,7.422179819381675,43.7381542,126.0,231.0
Yoshi,Japanese,1,2.2958946,48.8753796,56.7,252.0
Le Grill,Classic Cuisine,1,2.2958946,48.8753796,71.4,220.5
Yannick Alléno à l’Hôtel Hermitage Monte-Carlo,Modern Cuisine,1,2.2958946,48.8753796,71.4,246.75
SEO Küchenhandwerk,Modern Cuisine,1,9.539200065038923,47.59677425,151.2,207.9
La Table de Patrick Raingeard,Creative,1,7.374188651299457,43.71831405,136.5,199.5
Jägerhof,Modern Cuisine,1,9.3832589,47.4306647,77.7,188.7
Segreto,Creative,1,9.396629653421051,47.451006,122.1,166.5
Le Cap,Creative,1,7.3302117,43.6874015,144.9,193.2
Le Restaurant des Rois,Modern Cuisine,1,7.33564052725578,43.70562465,231.0,294.0
Mammertsberg,Classic French,1,9.392154399999997,47.4861204,111.0,199.8
Nazionale,Modern Cuisine,1,7.533754,44.2442491,52.5,78.75
ZweiSinn Meiers | Fine Dining,Creative,1,11.1185108,49.4639918,126.0,157.5
Wirtshaus Meyers Keller,Market Cuisine,1,10.4938522,48.8413795,55.65,176.4
Entenstuben,Modern Cuisine,1,11.0938506,49.4535192,82.95,141.75
Neue Blumenau,Country cooking,1,9.353157849999999,47.4942115,66.6,194.25
JAN,Creative,1,7.2848909,43.6998169,95.55,152.25
Les Agitateurs,Creative,1,7.2843527,43.7005238,51.45,124.95
Koch und Kellner,Modern Cuisine,1,11.0567991,49.4491291,94.5,178.5
L'Aromate,Modern Cuisine,1,7.2698933,43.6993188,94.5,115.5
Le Chantecler,Modern Cuisine,1,7.257752071044014,43.69470965,115.5,199.5
Waidwerk,Modern Cuisine,1,11.0210852,49.435282,147.0,199.5
Pure & V,Modern Cuisine,1,7.2556907,43.6967225,84.0,126.0
Gasthof zum Bad,Market Cuisine,1,10.1244477,48.5001579,48.3,142.8
Seestern,Modern French,1,10.0126127,48.4119936,72.45,177.45
SIEDEPUNKT,Modern French,1,10.005649,48.4213974,61.95,141.75
Gardenia,Modern Cuisine,1,7.8894377,45.3032901,21.0,105.0
Louroc,Modern Cuisine,1,7.10905,43.5836,165.9,252.0
Le Figuier de Saint-Esprit,Provençal,1,7.1284341,43.581761,57.75,210.0
Les Pêcheurs,Mediterranean Cuisine,1,7.10905,43.5836,136.5,162.75
La Passagère - Hôtel Belles Rives,Creative,1,7.1114061,43.5710151,141.75,194.25
Il Patio,Modern Cuisine,1,8.0044034,45.5821033,68.25,99.75
La Flibuste,Modern Cuisine,1,7.13998723337313,43.63414015,53.55,152.25
GÜTSCH by Markus Neff,Classic French,1,8.5909161,46.6453447,92.13,183.15
Atelier,Modern Cuisine,1,8.295583126096293,46.11476805,63.0,84.0
The Japanese by The Chedi,Japanese Contemporary,1,8.5945125,46.6361042,105.45,155.4
The Japanese Restaurant,Japanese Contemporary,1,8.5945125,46.6361042,177.6,244.2
Cannavacciuolo Bistrot,Creative,1,7.7009129,45.06265,105.0,115.5
Les Terraillers,Creative,1,7.0943709,43.6272834,82.95,176.4
Magorabin,Creative,1,7.6961686,45.0684989,84.0,168.0
Alain Llorca,Provençal,1,7.1057336,43.6917078,61.95,194.25
Carignano,Creative,1,7.6840243,45.0652254,65.1,126.0
Condividere,Modern Cuisine,1,7.6910913,45.0804816,73.5,105.0
Del Cambio,Piedmontese,1,7.685059503526317,45.06919695,110.25,220.5
Casa Vicina,Italian Contemporary,1,7.6664941,45.0350482,84.0,147.0
Vintage 1997,Modern Cuisine,1,7.6763124,45.0685849,25.2,126.0
Unforgettable,Innovative,1,7.6779263,45.0767273,73.5,73.5
Le Saint-Martin,Modern Cuisine,1,7.106146982991012,43.7310114,68.25,136.5
Casala,Modern Cuisine,1,9.2771002,47.6911266,114.45,152.25
Piano 35,Modern Cuisine,1,7.6629281,45.0687338,14.7,126.0
Spazio7,Modern Cuisine,1,7.6515396,45.0571458,52.5,105.0
Clovis,Modern Cuisine,1,7.058912,43.7158031,56.7,126.0
Keidenzeller Hof,Modern Cuisine,1,10.7800795,49.4675877,78.75,126.0
Ursprung,Creative,1,10.0649765,48.7296499,115.5,152.25
Le Candille,Modern Cuisine,1,6.9901015,43.5993492,84.0,144.9
San Martino - Gourmet,Creative French,1,9.1731787,47.6586022,153.3,191.1
L'Or Bleu,Modern Cuisine,1,6.9417638,43.4857469,94.5,145.95
Dolce Stil Novo alla Reggia,Modern Cuisine,1,7.6259459,45.1353979,39.9,152.25
La Credenza,Creative,1,7.6320475,45.2176722,73.5,178.5
Löwen - Apriori,Mediterranean Cuisine,1,8.818627809792089,47.26839275,68.82,219.78
La Bastide Saint-Antoine,Provençal,1,6.9258788,43.6452596,75.6,202.65
Récif - Les Roches Rouges,Provençal,1,6.7694244,43.4255303,134.4,159.6
Zappatori,Modern Cuisine,1,7.3641043,44.8896012,26.25,94.5
"Gourmetrestaurant ""fine dining RS""",French Contemporary,1,9.766788250000001,48.69156185,113.4,180.6
s'Äpfle,Modern Cuisine,1,9.036914813265302,47.80042515,80.85,177.45
PRISMA AT FOCUS,Modern Cuisine,1,8.477982607871855,47.01500645,127.65,194.25
Colette,Modern Cuisine,1,6.64837,43.2672023,73.5,153.3
Gasthaus zum Kreuz,Classic Cuisine,1,8.3911486,46.933072,68.82,164.28
Regina Montium,Creative,1,8.4661769,47.0447063,138.75,183.15
Falconera,Classic French,1,8.898471036732781,47.6854079,59.85,126.0
Faventia,Modern Cuisine,1,6.7015297,43.6236134,89.25,183.75
La Palmeraie - Château de Valmer,Modern Cuisine,1,6.600767,43.1847601,84.0,157.5
Sternen - Badstube,Classic Cuisine,1,8.639567232680449,47.41036765,57.72,157.62
UniQuisine Atelier,Modern Cuisine,1,8.3420697,46.9757469,166.5,199.8
Sihlhalde,Classic Cuisine,1,8.5502904,47.285374,75.48,173.16
Die Rose,Modern French,1,8.55512402961002,47.3089902,122.1,210.9
After Seven,Creative,1,7.7477994,46.0219569,176.49,220.89
Alpine Gourmet Prato Borni,Creative,1,7.746837840613099,46.02007875,122.1,188.7
Seerestaurant Belvédère,Modern Cuisine,1,8.3120132,46.9834154,108.78,209.79
Schloss Filseck,Mediterranean Cuisine,1,9.6044836,48.700908,27.3,168.0
IGNIV Zürich by Andreas Caminada,Sharing,1,8.5434795,47.3720083,75.48,219.78
Sushi Shin,Japanese Contemporary,1,8.5414,47.370552,138.75,331.89
La Rôtisserie,Modern Cuisine,1,8.5417938,47.3712661,91.02,177.6
Neue Taverne,Vegetarian,1,8.5403664,47.3720697,65.49,144.3
Ornellaia,Italian,1,8.5376855,47.372457,71.04,210.9
mesa,Modern Cuisine,1,8.543117989904008,47.3833835,75.48,210.9
1904 Designed by Lagonda,Modern Cuisine,1,8.536785,47.3753001,194.25,277.5
Maison Manesse,Creative,1,8.5212519,47.36518,44.4,177.6
EquiTable,Modern Cuisine,1,8.5211491,47.3778609,116.55,199.8
Stadtpfeiffer,Modern French,1,12.38061339730875,51.33780754999999,126.0,157.5
Frieda,Creative,1,12.36256963595972,51.35921075,85.05,118.65
Hirsch,Classic Cuisine,1,9.19428598697605,48.3506033,60.9,131.25
Hostellerie Les Gorges de Pennafort,Traditional Cuisine,1,6.5386766,43.5926878,93.45,178.5
Le Relais des Moines,Modern Cuisine,1,6.5039412,43.4652778,61.95,123.9
L'Arbre au Soleil,Modern Cuisine,1,6.3751092,43.1374344,61.95,114.45
Gourmetrestaurant Nico Burkhardt,Modern French,1,9.5280309,48.8062025,114.45,165.9
Eisenbahn,Modern French,1,9.769993501682194,49.09866925,78.75,155.4
Anima,Creative,1,8.8211023,47.9863052,110.25,141.75
Rebers Pflug,Market Cuisine,1,9.7569254,49.1232004,47.25,126.0
Alpenblick,Creative,1,7.860067705794705,46.6638153,149.85,216.45
Bruno,Classic Cuisine,1,6.3644496,43.4894928,81.9,204.75
Vecchio Ristoro,Modern Cuisine,1,7.3144283,45.7384707,73.5,105.0
Le Jardin de Berne,Modern Cuisine,1,6.3980138,43.5340489,110.25,273.0
Malathounis,Mediterranean Cuisine,1,9.3424183,48.7938611,51.45,102.9
Rössli - Jägerstübli,Creative,1,7.934008,46.9135058,216.45,216.45
Bachofer,Creative,1,9.3165768,48.8322922,42.0,160.65
Speisemeisterei,Modern Cuisine,1,9.2137039,48.7126553,156.45,198.45
Laurentius,Country cooking,1,9.8977732,49.4804427,61.95,135.45
Gasthof Krone,Classic Cuisine,1,9.1320286,48.63825335,69.3,113.4
Schranners Waldhorn,Classic Cuisine,1,9.062472068145265,48.56064815,30.45,93.45
Oettinger's Restaurant,Modern French,1,9.2633817,48.8340461,71.4,123.9
Weinstock,Creative,1,10.22690457665927,49.8651041,78.75,147.0
L'OURS,Modern Cuisine,1,7.526435803722132,46.3304899,72.15,227.55
Le MontBlanc,Modern French,1,7.526435803722132,46.3304899,61.05,198.69
Wielandshöhe,Classic French,1,9.170746550381832,48.75725285,84.0,157.5
Der Zauberlehrling,Creative,1,9.184211587681155,48.77404799999999,89.25,147.0
Alpenblick - Stuba,Modern Cuisine,1,7.560656823423912,46.49349615,103.23,149.85
Délice,Creative,1,9.1762211,48.7702718,120.75,120.75
Die Zirbelstube,Modern French,1,9.182582463533466,48.7818581,101.85,177.45
5,Modern Cuisine,1,9.178084,48.780086,92.4,184.8
Philipp,Modern French,1,10.0241473,49.7056033,68.25,162.75
Hupperts,Classic Cuisine,1,9.151453430716229,48.7613407,98.7,124.95
La Table de l'Ours,Modern Cuisine,1,6.9804421,45.4498666,99.75,168.0
Damien Germanier,Creative,1,7.3657343,46.2328109,46.62,244.2
Les Tables de Gaspard,Modern Cuisine,1,6.6071315,44.7063328,38.85,78.75
dasRestaurant,Modern Cuisine,1,7.6340594,46.74515,116.55,160.95
tulus lotrek,Modern Cuisine,1,13.4136461,52.4896214,145.95,183.75
Richard,Modern French,1,13.435185,52.5041682,90.3,102.9
SKYKITCHEN,Modern Cuisine,1,13.4574432,52.5285246,131.25,131.25
Ursus,Creative,1,6.9006749,45.4592246,102.9,155.4
Panorama - Cayenne,Modern French,1,7.620715265322289,46.78728995,130.98,147.63
Nobelhart & Schmutzig,Creative,1,13.3905401,52.5053879,126.0,152.25
La Table d'Adrien,Contemporary,1,7.2285478,46.0967949,160.95,227.55
noVa,Creative,1,8.8865994,48.5758,99.75,138.6
Landhaus Feckl,Classic French,1,8.9546603,48.6611346,55.65,113.4
Le Panoramic,Traditional Cuisine,1,6.877422409683772,45.4209615,58.8,120.75
faelt,Regional Cuisine,1,13.3547085,52.4892037,93.45,93.45
La Bastide de Moustiers,Provençal,1,6.2180178,43.8408787,73.5,102.9
Bieberbau,Modern Cuisine,1,13.3337027,52.4795802,67.2,88.2
Cookies Cream,Vegetarian,1,13.3869856,52.5156648,82.95,156.45
Irma la Douce,Modern French,1,13.363858,52.5013718,53.55,93.45
GOLVET,Creative,1,13.3674272,52.5054221,63.0,126.0
Cordo,Creative,1,13.3988716,52.5256883,141.75,157.5
Kin Dee,Thai,1,13.3624857,52.5035133,68.25,68.25
Bandol sur mer,Modern French,1,13.3954604,52.5291046,89.25,145.95
Schwabenstube,Classic French,1,9.1352825,48.9042285,65.1,120.75
einsunternull,Creative,1,13.385968,52.5271579,145.95,145.95
Hugos,Modern Cuisine,1,13.34514733734962,52.50733495,162.75,189.0
Hostellerie de l'Abbaye de la Celle,Mediterranean Cuisine,1,6.040828,43.3938717,59.85,117.6
Frühsammers Restaurant,Classic Cuisine,1,13.2899974,52.4835639,141.75,141.75
KUNO 1408,Creative,1,9.931043314153005,49.7905685,93.45,132.3
ernst,Creative,1,13.3679671,52.5446338,236.25,236.25
REISERS am Stein,Creative,1,9.9283402,49.8053553,40.95,131.25
prism,Israeli,1,13.3007937,52.5070849,93.45,173.25
Maerz - Das Restaurant,Creative French,1,9.129249299065563,48.9609397,124.95,135.45
Petit Royal,Modern Cuisine,1,6.9717757,45.7926629,136.5,189.0
Traube,Classic French,1,7.8954512,47.3628893,75.48,199.8
kochZIMMER in der Gaststätte zur Ratswaage,Modern Cuisine,1,13.05748028811141,52.39604425,120.75,183.75
Sommet,Modern Cuisine,1,7.288577932175256,46.4761687,117.66,226.44
Zur Gedult,International,1,7.626511,47.0572462,105.45,155.4
Genuss-Apotheke,Creative,1,7.947945042139395,47.5517555,124.95,166.95
Les Explorateurs,Modern Cuisine,1,6.5822693,45.2979109,93.45,157.5
Baumanière 1850,Modern Cuisine,1,6.6342047,45.4150958,93.45,204.75
Lamm Rosswag,Modern Cuisine,1,8.916633073361101,48.93646409999999,78.75,147.0
Steinhalle,Creative,1,7.4492717,46.9430986,107.67,163.17
Albert 1er,Classic Cuisine,1,6.8751941,45.9269663,89.25,184.8
Laudensacks Gourmet Restaurant,Classic Cuisine,1,10.0774781,50.1908485,79.8,144.9
Zum Äusseren Stand,Contemporary,1,7.4459189,46.9487923,68.82,160.95
Gourmetrestaurant Berlins Krone,Modern French,1,8.689462731015777,48.69397995,110.25,162.75
Azimut,Modern Cuisine,1,6.6275525,45.4234846,42.0,120.75
Les Oliviers,Modern Cuisine,1,5.7518896,43.1338756,84.0,156.45
René'Sens par Jean-François Bérard,Modern Cuisine,1,5.7549753,43.1960022,44.1,141.75
Alte Baiz,Modern Cuisine,1,8.7700966,48.8181678,117.6,159.6
Le Café Suisse,Modern Cuisine,1,7.015573992666606,46.25039955,112.11,188.7
Le Murenberg,Classic Cuisine,1,7.738902135330315,47.45439,55.5,138.75
Osteria TRE,Italian,1,7.742111670915826,47.45977165,142.08,186.48
Le Farçon,Modern Cuisine,1,6.5963993,45.432169,50.4,136.5
L'Ekrin by Laurent Azoulay,Modern Cuisine,1,6.5659545,45.3975187,99.75,278.25
Attisholz - le feu,French,1,7.5753075,47.2285708,58.83,160.95
La Bonne Étape,Provençal,1,6.0094758,44.0934732,92.4,141.75
Café Berra,Classic French,1,6.951505749999997,46.23918865,94.35,210.9
L'Etoile - Nova,Modern French,1,7.163988846205357,46.6194088,87.69,209.79
La Table de Nans,Mediterranean Cuisine,1,5.661657,43.185187,89.25,126.0
Le 42,Modern French,1,6.8798467,46.1839835,127.65,155.4
Le Sérac,Modern Cuisine,1,6.711654894409937,45.891897,36.75,71.4
Sonne,French,1,7.3995311,47.0836122,83.25,193.14
Eckert,Creative,1,7.6582489,47.5533201,35.7,131.25
Des Trois Tours,Traditional Cuisine,1,7.1766483,46.7998574,86.58,202.02
temporaire - Köhlerstube,Modern Cuisine,1,8.3579711,48.5370146,131.25,168.0
Restaurant Pierre Grein,Modern Cuisine,1,5.7826657,43.8338026,63.0,136.5
La Magdeleine - Mathias Dandine,Mediterranean Cuisine,1,5.6295178,43.2961722,78.75,178.5
Le Pérolles,Classic French,1,7.15122957427471,46.80182975,86.58,208.68
Schlossberg,Creative,1,8.384017705833623,48.59714025,108.15,180.6
Gasthaus zum Raben,Classic French,1,7.858701307371392,47.9339484,57.75,128.1
Bel Etage,Classic French,1,7.5867425,47.5559597,85.47,194.25
Schlüssel,Mediterranean Cuisine,1,7.5561373,47.5139457,105.45,177.6
roots,Modern Cuisine,1,7.5878261,47.5581077,65.49,209.79
Wirtshaus Zur Säge,Classic French,1,7.498148655621563,47.4882226,114.33,133.2
Le Clocher des Pères,Creative,1,6.3164359,45.3669099,78.75,94.5
Les Saisons,Classic French,1,6.851914664006278,46.4576496,87.69,194.25
Denis Martin,Creative,1,6.8487258,46.4582741,310.8,399.6
Les Ateliers,Classic French,1,6.842656,46.4640383,84.36,197.58
Le P'tit Polyte,Modern Cuisine,1,6.120669,45.0036019,82.95,120.75
Zehner's Stube,Classic French,1,7.759131394551282,47.93983745,91.35,141.75
Auberge de la Croix Blanche,Modern Cuisine,1,7.0690605,46.8831276,105.45,149.85
Werners Restaurant,Classic French,1,8.3379924,48.7636394,81.9,126.0
Storchen,Classic Cuisine,1,7.6926782,47.8925784,44.1,134.4
Schwitzer's am Park,Classic Cuisine,1,8.4749812,48.9208249,103.95,198.45
Traube,Modern Cuisine,1,7.5397566,47.6908093,93.45,126.0
zeit|geist,Creative,1,8.5318162,49.0515324,51.45,103.95
Du Cerf,Classic French,1,7.178388103451762,47.1964016,94.35,205.35
Le Saint-Estève,Modern Cuisine,1,5.480497,43.520855,84.0,173.25
BjörnsOX,Creative,1,10.11986274454618,50.71600214999999,135.45,135.45
Auberge St-Laurent,Modern Cuisine,1,7.4541228,47.6530788,36.75,99.75
Adler,Modern French,1,7.924935801694915,48.32977735,88.2,187.95
Erbprinz,Classic Cuisine,1,8.404487077875787,48.94138435,130.2,178.5
Signature,Modern Cuisine,1,5.3947026,43.276304,33.6,115.5
Le Art,Modern Cuisine,1,5.4572125,43.5392715,66.15,194.25
Le Jardin de France,Classic French,1,8.240447712815005,48.7596263,47.25,120.75
Saisons,Modern Cuisine,1,5.3820434,43.2862905,30.45,210.0
Mickaël Féval,Modern Cuisine,1,5.4515895,43.5275247,55.65,115.5
Raubs Landgasthof,Classic French,1,8.278590450855287,48.82595165,51.45,147.0
Alcyone,Mediterranean Cuisine,1,5.3702123,43.2984993,103.95,145.95
Oben,Creative,1,8.694724,49.4093582,136.5,136.5
L'Épuisette,Seafood,1,5.349902710582466,43.2857285,78.75,162.75
sein,Modern Cuisine,1,8.3819344,49.0062297,42.0,136.5
Merkles Restaurant,Modern Cuisine,1,7.7021802,48.1442191,89.25,135.45
Pierre Reboul,Creative,1,5.4045268,43.5089735,89.25,152.25
Le Gourmet,Modern Cuisine,1,8.71493541691359,49.4168804,111.3,168.0
La Closerie,Traditional Cuisine,1,5.4649956,43.7383593,45.15,81.9
Schwarzer Adler,Classic French,1,7.656057129912842,48.0953252,91.35,131.25
Le Berceau des Sens,Modern French,1,6.6834245,46.5605107,55.5,138.75
Les Fresques - Hôtel Royal,Modern Cuisine,1,6.5927916,46.3960656,84.0,152.25
Frédéric Molina au Moulin de Léré,Modern Cuisine,1,6.539414,46.3001237,63.0,94.5
Le 7ème Continent,Modern Cuisine,1,7.403073,47.7479953,87.15,120.75
La Table du Lausanne Palace,Modern French,1,6.6309165,46.5195586,86.58,219.78
Alte Schule - Klassenzimmer,Modern Cuisine,1,13.50337767638122,53.336443,115.5,168.0
La Petite Maison de Cucuron,Classic Cuisine,1,5.4389442,43.7729328,68.25,99.75
L'Auberge de Montmin,Traditional Cuisine,1,6.2553061,45.8064893,102.9,102.9
Maison Kieny,Modern Cuisine,1,7.3680819,47.749331,68.25,131.25
Il Cortile,Mediterranean Cuisine,1,7.3338904,47.7475165,37.8,120.75
L'Orchidée,Thai,1,7.2399859,47.6250294,57.75,99.75
Au Vieux Couvent,Creative,1,7.706855,48.3172065,40.95,133.35
"Christian & Friends, Tastekitchen",Modern Cuisine,1,9.6766812,50.5522606,99.75,99.75
Auberge La Fenière,Creative,1,5.3638207,43.7487995,102.9,157.5
Dan B. - La Table de Ventabren,Modern Cuisine,1,5.2926551,43.5385249,74.55,141.75
Zur Krone,Market Cuisine,1,8.3196162,49.1175506,126.0,138.6
Le Mas Bottero,Modern Cuisine,1,5.296775,43.6207231,30.45,97.65
Table de Mary,Classic French,1,6.6662846,46.7803597,76.59,149.85
Le Champ des Lunes,Modern Cuisine,1,5.2936855,43.7672599,89.25,152.25
Auberge au Bœuf,Modern Cuisine,1,7.9865841,48.7994238,39.9,107.1
Au Gourmet,Modern Cuisine,1,7.944820223708612,48.7536412,30.45,81.9
Le Refuge des Gourmets,Modern Cuisine,1,6.3293176,46.2511487,72.45,110.25
L'Ermitage,Classic Cuisine,1,6.4726617,46.5264641,94.35,316.35
La Rotonde des Trésoms,Modern Cuisine,1,6.1368287,45.8896613,51.45,145.95
Vincent Favre Félix,Modern Cuisine,1,6.140960569191674,45.9169326,32.55,126.0
La Vallée Verte,Creative,1,10.0862161,51.0408169,44.1,203.7
L'Esquisse,Modern Cuisine,1,6.1223872,45.8997318,57.75,94.5
Buerehiesel,Modern Cuisine,1,7.7507127,48.584614,48.3,119.7
Ô Flaveurs,Modern Cuisine,1,6.3003743181401,46.302777,55.65,152.25
Les Funambules,Modern Cuisine,1,7.7676929,48.5869902,32.55,71.4
Le Jardin Secret,Modern Cuisine,1,7.8251367,48.6648221,33.6,71.4
1741,Modern Cuisine,1,7.756687,48.5822339,47.25,162.75
Au Crocodile,Classic Cuisine,1,7.7474191,48.583691,94.5,144.9
Umami,Creative,1,7.7431048,48.5809497,68.25,78.75
Doblers,Classic Cuisine,1,8.476306265429496,49.4809626,51.45,113.4
le Corange,Modern French,1,8.46983744658198,49.48590435,72.45,156.45
L'Atelier du Peintre,Creative,1,7.3578853,48.0763829,40.95,115.5
